year,month,taxa,species,production_kg
2017,4,Teleósteos,Palombeta,141588
2017,4,Teleósteos,Pampo,500
2017,4,Teleósteos,Paru,129655
2017,4,Teleósteos,Peixe-lua,376
2017,4,Teleósteos,Peixe-porco,586
2017,4,Teleósteos,Peixe-sapo,9598
2017,4,Teleósteos,Pescada-amarela,10500
2017,4,Teleósteos,Pescada-bicuda,17
2017,4,Teleósteos,Prego,6053
2017,4,Teleósteos,Sardinha-cascuda,8400
2017,4,Teleósteos,Sardinha-lage,374513
2017,4,Teleósteos,Sardinha-verdadeira,495425
2017,4,Teleósteos,Sarrão,200
2017,4,Teleósteos,Sororoca,192
2017,4,Teleósteos,Tira-vira,2837
2017,4,Teleósteos,Trilha,3151
2017,4,Teleósteos,Xarelete,37000
2017,4,,,0
2017,5,Crustáceos,Camarão-barba-ruça,4329
2017,5,Crustáceos,Camarão-cristalino,50987
2017,5,Crustáceos,Pitú,6500
2017,5,Crustáceos,Sapateira,450
2017,5,Elasmobrânquios,Cação-anequim,9983
2017,5,Elasmobrânquios,Cação-azul,114069
2017,5,Elasmobrânquios,Cação-bagre,2933
2017,5,Elasmobrânquios,Emplastro,58179
2017,5,Moluscos,Lula,900
2017,5,Moluscos,Polvo,423
2017,5,Não Cadastrado,Mistura,127917
2017,5,Não Cadastrado,Residuo,1777
2017,5,Teleósteos,Abrótea,86458
2017,5,Teleósteos,Abrótea-de-fundo,135997
2017,5,Teleósteos,Albacora-bandolim,7943
2017,5,Teleósteos,Albacora-branca,1315
2017,5,Teleósteos,Albacora-lage,21785
2017,5,Teleósteos,Atum,18660
2017,5,Teleósteos,Betara,9800
2017,5,Teleósteos,Bonito-cachorro,4222
2017,5,Teleósteos,Bonito-listrado,397591
2017,5,Teleósteos,Cabra,217905
2017,5,Teleósteos,Carapau,7068
2017,5,Teleósteos,Castanha,211648
2017,5,Teleósteos,Cavalinha,65608
2017,5,Teleósteos,Cherne-galha-amarela,500
2017,5,Teleósteos,Congro,40
2017,5,Teleósteos,Congro-rosa,22938
2017,5,Teleósteos,Corcoroca,3520
2017,5,Teleósteos,Corvina,1128695
2017,5,Teleósteos,Dourado,212105
2017,5,Teleósteos,Enchova,1430
2017,5,Teleósteos,Enguia,126
2017,5,Teleósteos,Espada,5993
2017,5,Teleósteos,Galo-de-profundidade,1000
2017,5,Teleósteos,Goete,21394
2017,5,Teleósteos,Gordinho,12960
2017,5,Teleósteos,Guaivira,348
2017,5,Teleósteos,Linguado,40183
2017,5,Teleósteos,Linguado-areia,66189
2017,5,Teleósteos,Mangangá,1560
2017,5,Teleósteos,Maria-mole,152441
2017,5,Teleósteos,Meca,78054
2017,5,Teleósteos,Merluza,32570
2017,5,Teleósteos,Miracéu,1460
2017,5,Teleósteos,Namorado,600
2017,5,Teleósteos,Olho-de-boi,400
2017,5,Teleósteos,Olho-de-cão,2000
2017,5,Teleósteos,Palombeta,356808
2017,5,Teleósteos,Pampo,40
2017,5,Teleósteos,Papa-moscas,420
2017,5,Teleósteos,Pargo-rosa,170
2017,5,Teleósteos,Peixe-lua,448
2017,5,Teleósteos,Peixe-porco,1630
2017,5,Teleósteos,Peixe-sapo,23950
2017,5,Teleósteos,Pescada,69420
2017,5,Teleósteos,Pescada-amarela,12630
2017,5,Teleósteos,Pescada-branca,250
2017,5,Teleósteos,Pescadinha-real,1960
2017,5,Teleósteos,Prego,646
2017,5,Teleósteos,Sardinha-lage,2795789
2017,5,Teleósteos,Sardinha-verdadeira,2698270
2017,5,Teleósteos,Serrinha,50
2017,5,Teleósteos,Tira-vira,12152
2017,5,Teleósteos,Trilha,3929
2017,5,Teleósteos,Xarelete,5265
2017,5,,,0
2017,6,Crustáceos,Camarão-barba-ruça,2850
2017,6,Crustáceos,Camarão-branco,2850
2017,6,Crustáceos,Camarão-cristalino,5075
2017,6,Crustáceos,Camarão-rosa,132170
2017,6,Crustáceos,Camarão-sete-barbas,84100
2017,6,Crustáceos,Pitú,4760
2017,6,Crustáceos,Sapateira,1200
2017,6,Elasmobrânquios,Cação-anequim,15404
2017,6,Elasmobrânquios,Cação-azul,167016
2017,6,Elasmobrânquios,Cação-bagre,1846
2017,6,Elasmobrânquios,Cações,120
2017,6,Elasmobrânquios,Emplastro,54454
2017,6,Moluscos,Lula,1577
2017,6,Moluscos,Polvo,1542
2017,6,Não Cadastrado,Mistura,297935
2017,6,Não Cadastrado,Residuo,100
2017,6,Teleósteos,Abrótea,79882
2017,6,Teleósteos,Abrótea-de-fundo,150540
2017,6,Teleósteos,Albacora-bandolim,17613
2017,6,Teleósteos,Albacora-branca,2920
2017,6,Teleósteos,Albacora-lage,23872
2017,6,Teleósteos,Atum,31200
2017,6,Teleósteos,Baiacú,130
2017,6,Teleósteos,Betara,8429
2017,6,Teleósteos,Bonito-cachorro,8003
2017,6,Teleósteos,Bonito-listrado,207787
2017,6,Teleósteos,Bonito-pintado,9000
2017,6,Teleósteos,Cabra,346220
2017,6,Teleósteos,Carapau,260
2017,6,Teleósteos,Castanha,232293
2017,6,Teleósteos,Cavalinha,119515
2017,6,Teleósteos,Congro-rosa,16737
2017,6,Teleósteos,Corcoroca,1470
2017,6,Teleósteos,Corvina,173440
2017,6,Teleósteos,Dourado,198616
2017,6,Teleósteos,Enchova,510
2017,6,Teleósteos,Enguia,210
2017,6,Teleósteos,Espada,2905
2017,6,Teleósteos,Galo,16000
2017,6,Teleósteos,Goete,15668
2017,6,Teleósteos,Gordinho,32670
2017,6,Teleósteos,Guaivira,45
2017,6,Teleósteos,Linguado,33898
2017,6,Teleósteos,Linguado-areia,35095
2017,6,Teleósteos,Mangangá,40
2017,6,Teleósteos,Maria-mole,64334
2017,6,Teleósteos,Meca,112465
2017,6,Teleósteos,Merluza,25697
2017,6,Teleósteos,Miracéu,20
2017,6,Teleósteos,Olho-de-boi,200
2017,6,Teleósteos,Olho-de-cão,10078
2017,6,Teleósteos,Palombeta,593471
2017,6,Teleósteos,Papa-moscas,80
2017,6,Teleósteos,Paru,24000
2017,6,Teleósteos,Peixe-lua,144
2017,6,Teleósteos,Peixe-porco,688
2017,6,Teleósteos,Peixe-sapo,10855
2017,6,Teleósteos,Pescada,25080
2017,6,Teleósteos,Pescada-amarela,28440
2017,6,Teleósteos,Pescada-cambucu,500
2017,6,Teleósteos,Pescadinha-real,3140
2017,6,Teleósteos,Prego,1626
2017,6,Teleósteos,Sardinha-lage,781325.5
2017,6,Teleósteos,Sardinha-verdadeira,1087738
2017,6,Teleósteos,Sarrão,2000
2017,6,Teleósteos,Serrinha,20
2017,6,Teleósteos,Tainha,500438
2017,6,Teleósteos,Tira-vira,4963
2017,6,Teleósteos,Trilha,7987
2017,6,Teleósteos,Xarelete,17800
2017,6,,,0
2017,7,Crustáceos,Camarão-barba-ruça,1910
2017,7,Crustáceos,Camarão-branco,2150
2017,7,Crustáceos,Camarão-rosa,213411
2017,7,Crustáceos,Camarão-santana,50
2017,7,Crustáceos,Camarão-sete-barbas,39800
2017,7,Crustáceos,Pitú,178
2017,7,Crustáceos,Sapateira,770
2017,7,Elasmobrânquios,Cação-anequim,10747
2017,7,Elasmobrânquios,Cação-azul,125889
2017,7,Elasmobrânquios,Cação-bagre,1000
2017,7,Elasmobrânquios,Emplastro,35584
2017,7,Moluscos,Lula,3580
2017,7,Moluscos,Polvo,1007
2017,7,Não Cadastrado,Mistura,248764
2017,7,Não Cadastrado,Residuo,1580
2017,7,Teleósteos,Abrótea,138177
2017,7,Teleósteos,Abrótea-de-fundo,163300
2017,7,Teleósteos,Agulhão,25
2017,7,Teleósteos,Agulhão-branco,248
2017,7,Teleósteos,Albacora-bandolim,3185
2017,7,Teleósteos,Albacora-branca,8125
2017,7,Teleósteos,Albacora-lage,19014
2017,7,Teleósteos,Atum,50313
2017,7,Teleósteos,Bagre,2650
2017,7,Teleósteos,Batata,6600
2017,7,Teleósteos,Betara,11492
2017,7,Teleósteos,Bonito-cachorro,694
2017,7,Teleósteos,Bonito-listrado,218029
2017,7,Teleósteos,Borriquete,40
2017,7,Teleósteos,Cabra,292777
2017,7,Teleósteos,Carapau,56500
2017,7,Teleósteos,Castanha,318790
2017,7,Teleósteos,Cavala,34
2017,7,Teleósteos,Cherne-verdadeiro,2000
2017,7,Teleósteos,Congro-rosa,13870
2017,7,Teleósteos,Corcoroca,2227
2017,7,Teleósteos,Corvina,1273736
2017,7,Teleósteos,Dourado,57506
2017,7,Teleósteos,Enchova,1523
2017,7,Teleósteos,Enguia,38
2017,7,Teleósteos,Espada,4667
2017,7,Teleósteos,Galo,1590
2017,7,Teleósteos,Garoupa,30
2017,7,Teleósteos,Goete,13595
2017,7,Teleósteos,Gordinho,58920
2017,7,Teleósteos,Guaivira,2564
2017,7,Teleósteos,Linguado,41964
2017,7,Teleósteos,Linguado-areia,25697
2017,7,Teleósteos,Linguado-vermelho,1500
2017,7,Teleósteos,Mangangá,880
2017,7,Teleósteos,Maria-mole,120778
2017,7,Teleósteos,Marimbá,60
2017,7,Teleósteos,Meca,138787
2017,7,Teleósteos,Merluza,28644
2017,7,Teleósteos,Miracéu,240
2017,7,Teleósteos,Namorado,3200
2017,7,Teleósteos,Olho-de-boi,60
2017,7,Teleósteos,Olho-de-cão,6959
2017,7,Teleósteos,Palombeta,1484406.5
2017,7,Teleósteos,Pampo,616
2017,7,Teleósteos,Pargo-rosa,1730
2017,7,Teleósteos,Paru,36960
2017,7,Teleósteos,Peixe-lua,235
2017,7,Teleósteos,Peixe-porco,4255
2017,7,Teleósteos,Peixe-sapo,29732
2017,7,Teleósteos,Pescada,940
2017,7,Teleósteos,Pescada-amarela,62220
2017,7,Teleósteos,Pescada-bicuda,100
2017,7,Teleósteos,Pescada-branca,10200
2017,7,Teleósteos,Pescada-cambucu,352
2017,7,Teleósteos,Pescadinha-real,3840
2017,7,Teleósteos,Prego,1382
2017,7,Teleósteos,Sarrão,500
2017,7,Teleósteos,Tainha,66100
2017,7,Teleósteos,Tira-vira,5780
2017,7,Teleósteos,Trilha,4865
2017,7,Teleósteos,Xarelete,28520
2017,8,Crustáceos,Camarão-barba-ruça,1000
2017,8,Crustáceos,Camarão-branco,1770
2017,8,Crustáceos,Camarão-rosa,77272
2017,8,Crustáceos,Camarão-sete-barbas,12100
2017,8,Crustáceos,Pitú,216
2017,8,Crustáceos,Sapateira,485
2017,8,Elasmobrânquios,Cação-anequim,11017
2017,8,Elasmobrânquios,Cação-azul,71483
2017,8,Elasmobrânquios,Emplastro,18499
2017,8,Elasmobrânquios,Machote,600
2017,8,Elasmobrânquios,Raia,260
2017,8,Elasmobrânquios,Raposa,10
2017,8,Moluscos,Lula,3322
2017,8,Moluscos,Polvo,173
2017,8,Moluscos,Vieira,40
2017,8,Não Cadastrado,Mistura,94457
2017,8,Não Cadastrado,Residuo,3340
2017,8,Teleósteos,Abrótea,164195
2017,8,Teleósteos,Abrótea-de-fundo,33030
2017,8,Teleósteos,Agulhão-branco,644
2017,8,Teleósteos,Albacora-bandolim,2447
2017,8,Teleósteos,Albacora-branca,11258
2017,8,Teleósteos,Albacora-lage,19151
2017,8,Teleósteos,Atum,5820
2017,8,Teleósteos,Bagre,100
2017,8,Teleósteos,Batata,14007
2017,8,Teleósteos,Betara,7353
2017,8,Teleósteos,Bonito-listrado,95525
2017,8,Teleósteos,Cabra,255235
2017,8,Teleósteos,Carapau,1060
2017,8,Teleósteos,Castanha,233873
2017,8,Teleósteos,Cavalinha,24917
2017,8,Teleósteos,Cherne-verdadeiro,4000
2017,8,Teleósteos,Cioba,56
2017,8,Teleósteos,Congro-rosa,850
2017,8,Teleósteos,Corcoroca,3834
2017,8,Teleósteos,Corvina,1433346
2017,8,Teleósteos,Dourado,528
2017,8,Teleósteos,Enchova,1284
2017,8,Teleósteos,Enguia,235
2017,8,Teleósteos,Espada,4003
2017,8,Teleósteos,Galo,988
2017,8,Teleósteos,Garoupa,1000
2017,8,Teleósteos,Goete,11023
2017,8,Teleósteos,Gordinho,42917
2017,8,Teleósteos,Guaivira,3449
2017,8,Teleósteos,Linguado,22323
2017,8,Teleósteos,Linguado-areia,7333
2017,8,Teleósteos,Linguado-vermelho,300
2017,8,Teleósteos,Mangangá,1520
2017,8,Teleósteos,Maria-mole,85428
2017,8,Teleósteos,Meca,83489
2017,8,Teleósteos,Merluza,6300
2017,8,Teleósteos,Miracéu,1660
2017,8,Teleósteos,Namorado,2280
2017,8,Teleósteos,Olho-de-boi,1540
2017,8,Teleósteos,Olho-de-cão,3491
2017,8,Teleósteos,Palombeta,367929
2017,8,Teleósteos,Pampo,735
2017,8,Teleósteos,Pargo-rosa,32
2017,8,Teleósteos,Paru,1669
2017,8,Teleósteos,Peixe-lua,68
2017,8,Teleósteos,Peixe-porco,3804
2017,8,Teleósteos,Peixe-sapo,24210
2017,8,Teleósteos,Pescada,1217
2017,8,Teleósteos,Pescada-amarela,27500
2017,8,Teleósteos,Pescada-bicuda,691
2017,8,Teleósteos,Pescada-branca,1000
2017,8,Teleósteos,Pescada-cambucu,318
2017,8,Teleósteos,Pescadinha-real,10154
2017,8,Teleósteos,Prego,2961
2017,8,Teleósteos,Sardinha-cascuda,2240
2017,8,Teleósteos,Sardinha-lage,3610838.96
2017,8,Teleósteos,Sardinha-verdadeira,1531239.5
2017,8,Teleósteos,Sarrão,4400
2017,8,Teleósteos,Tira-vira,2977
2017,8,Teleósteos,Trilha,2500
2017,8,,,0
2017,9,Crustáceos,Camarão-barba-ruça,22022
2017,9,Crustáceos,Camarão-branco,680
2017,9,Crustáceos,Camarão-cristalino,9500
2017,9,Crustáceos,Camarão-rosa,146067
2017,9,Crustáceos,Camarão-santana,515
2017,9,Crustáceos,Camarão-sete-barbas,48500
2017,9,Crustáceos,Sapateira,91
2017,9,Elasmobrânquios,Cação-anequim,22110
2017,9,Elasmobrânquios,Cação-azul,117187
2017,9,Elasmobrânquios,Cação-bagre,1000
2017,9,Elasmobrânquios,Emplastro,12867
2017,9,Elasmobrânquios,Machote,27
2017,9,Elasmobrânquios,Raia,1080
2017,9,Moluscos,Lula,8812
2017,9,Moluscos,Polvo,436
2017,9,Não Cadastrado,Mistura,221497
2017,9,Não Cadastrado,Residuo,2840
2017,9,Teleósteos,Abrótea,146402
2017,9,Teleósteos,Abrótea-de-fundo,119800
2017,9,Teleósteos,Agulhão,84
2017,9,Teleósteos,Agulhão-branco,107
2017,9,Teleósteos,Albacora-bandolim,1901
2017,9,Teleósteos,Albacora-branca,18819
2017,9,Teleósteos,Albacora-lage,23813
2017,9,Teleósteos,Atum,11800
2017,9,Teleósteos,Bagre,3000
2017,9,Teleósteos,Batata,11100
2017,9,Teleósteos,Betara,4267
2017,9,Teleósteos,Bonito-listrado,21705
2017,9,Teleósteos,Cabra,99265
2017,9,Teleósteos,Carapau,54070
2017,9,Teleósteos,Carapeba,70
2017,9,Teleósteos,Castanha,428923
2017,9,Teleósteos,Cavala,42
2017,9,Teleósteos,Cavalinha,600
2017,9,Teleósteos,Cherne,200
2017,9,Teleósteos,Cherne-verdadeiro,300
2017,9,Teleósteos,Congro-rosa,5600
2017,9,Teleósteos,Corcoroca,2074
2017,9,Teleósteos,Corvina,821715
2017,9,Teleósteos,Dourado,1514
2017,9,Teleósteos,Enchova,16485
2017,9,Teleósteos,Enguia,46
2017,9,Teleósteos,Espada,10332
2017,9,Teleósteos,Galo,123
2017,9,Teleósteos,Garoupa,300
2017,9,Teleósteos,Goete,8335
2017,9,Teleósteos,Gordinho,11640
2017,9,Teleósteos,Guaivira,1364
2017,9,Teleósteos,Linguado,36338
2017,9,Teleósteos,Linguado-areia,5994
2017,9,Teleósteos,Linguado-vermelho,1300
2017,9,Teleósteos,Mangangá,60
2017,9,Teleósteos,Maria-mole,30569
2017,9,Teleósteos,Meca,91598
2017,9,Teleósteos,Merluza,43601
2017,9,Teleósteos,Miracéu,1355
2017,9,Teleósteos,Namorado,2183
2017,9,Teleósteos,Olhete,150
2017,9,Teleósteos,Olho-de-cão,1069
2017,9,Teleósteos,Oveva,39
2017,9,Teleósteos,Palombeta,800285
2017,9,Teleósteos,Pargo-rosa,318
2017,9,Teleósteos,Paru,100781
2017,9,Teleósteos,Peixe-lua,364
2017,9,Teleósteos,Peixe-porco,5686
2017,9,Teleósteos,Peixe-sapo,21924
2017,9,Teleósteos,Pescada,1642
2017,9,Teleósteos,Pescada-amarela,6605
2017,9,Teleósteos,Pescada-branca,300
2017,9,Teleósteos,Pescada-cambucu,381
2017,9,Teleósteos,Pescadinha-real,626
2017,9,Teleósteos,Prego,7462
2017,9,Teleósteos,Roncador,68
2017,9,Teleósteos,Sardinha-lage,467288
2017,9,Teleósteos,Sardinha-verdadeira,1293418
2017,9,Teleósteos,Sarrão,1000
2017,9,Teleósteos,Savelha,6
2017,9,Teleósteos,Sororoca,113
2017,9,Teleósteos,Tira-vira,2582
2017,9,Teleósteos,Trilha,3839
2017,9,Teleósteos,Xarelete,13180
2017,9,Teleósteos,Xixarro,26550
2017,9,,,0
2017,10,Crustáceos,Camarão-barba-ruça,195487
2017,10,Crustáceos,Camarão-branco,320
2017,10,Crustáceos,Camarão-rosa,102459
2017,10,Crustáceos,Camarão-santana,123525
2017,10,Crustáceos,Camarão-santana + barba-ruca,12848
2017,10,Crustáceos,Camarão-sete-barbas,20300
2017,10,Crustáceos,Sapateira,100
2017,10,Elasmobrânquios,Cação-anequim,24017
2017,10,Elasmobrânquios,Cação-azul,97945
2017,10,Elasmobrânquios,Emplastro,4000
2017,10,Elasmobrânquios,Raposa,1350
2017,10,Moluscos,Lula,5300
2017,10,Moluscos,Polvo,345
2017,10,Não Cadastrado,Mistura,190699
2017,10,Não Cadastrado,Residuo,700
2017,10,Teleósteos,Abrótea,125457
2017,10,Teleósteos,Abrótea-de-fundo,30800
2017,10,Teleósteos,Agulhão,26
2017,10,Teleósteos,Agulhão-branco,19
2017,10,Teleósteos,Albacora-bandolim,275
2017,10,Teleósteos,Albacora-branca,3489
2017,10,Teleósteos,Albacora-lage,17798
2017,10,Teleósteos,Albacorinha,12000
2017,10,Teleósteos,Atum,6360
2017,10,Teleósteos,Bagre,140
2017,10,Teleósteos,Batata,9000
2017,10,Teleósteos,Betara,6448
2017,10,Teleósteos,Bonito-cachorro,14840
2017,10,Teleósteos,Bonito-listrado,95397
2017,10,Teleósteos,Cabra,62741
2017,10,Teleósteos,Carapau,22180
2017,10,Teleósteos,Carapeba,376
2017,10,Teleósteos,Castanha,533606
2017,10,Teleósteos,Cavala,133
2017,10,Teleósteos,Cavalinha,920
2017,10,Teleósteos,Cherne-verdadeiro,650
2017,10,Teleósteos,Congro-rosa,100
2017,10,Teleósteos,Corcoroca,851
2017,10,Teleósteos,Corvina,1511409
2017,10,Teleósteos,Dourado,2747
2017,10,Teleósteos,Enchova,5460
2017,10,Teleósteos,Espada,17008
2017,10,Teleósteos,Galo,3203
2017,10,Teleósteos,Garoupa,400
2017,10,Teleósteos,Goete,20471
2017,10,Teleósteos,Gordinho,13726
2017,10,Teleósteos,Guaivira,1730
2017,10,Teleósteos,Linguado,84886
2017,10,Teleósteos,Linguado-areia,960
2017,10,Teleósteos,Linguado-vermelho,40
2017,10,Teleósteos,Mangangá,1890
2017,10,Teleósteos,Maria-mole,128388
2017,10,Teleósteos,Meca,125736
2017,10,Teleósteos,Merluza,4000
2017,10,Teleósteos,Miracéu,341
2017,10,Teleósteos,Namorado,2100
2017,10,Teleósteos,Olho-de-cão,768
2017,10,Teleósteos,Palombeta,492087
2017,10,Teleósteos,Pampo,96
2017,10,Teleósteos,Parati,140
2017,10,Teleósteos,Paru,24177
2017,10,Teleósteos,Peixe-lua,523
2017,10,Teleósteos,Peixe-porco,497
2017,10,Teleósteos,Peixe-sapo,18660
2017,10,Teleósteos,Pescada,681
2017,10,Teleósteos,Pescada-amarela,64860
2017,10,Teleósteos,Pescada-branca,2200
2017,10,Teleósteos,Pescada-cambucu,536
2017,10,Teleósteos,Prego,9516
2017,10,Teleósteos,Robalo,98
2017,10,Teleósteos,Roncador,40
2017,10,Teleósteos,Sardinha-cascuda,71353
2017,10,Teleósteos,Sardinha-lage,199015
2017,10,Teleósteos,Sardinha-verdadeira,847731
2017,10,Teleósteos,Sarrão,1000
2017,10,Teleósteos,Tira-vira,8700
2017,10,Teleósteos,Trilha,1250
2017,10,Teleósteos,Xarelete,18480
2017,10,Teleósteos,Xixarro,20
2017,10,,,0
2017,11,Crustáceos,Camarão-barba-ruça,282062
2017,11,Crustáceos,Camarão-branco,498
2017,11,Crustáceos,Camarão-rosa,51681
2017,11,Crustáceos,Camarão-santana,209582
2017,11,Crustáceos,Camarão-santana + barba-ruca,29500
2017,11,Crustáceos,Camarão-sete-barbas,44600
2017,11,Crustáceos,Sapateira,492
2017,11,Elasmobrânquios,Cação-anequim,17653
2017,11,Elasmobrânquios,Cação-azul,40743
2017,11,Elasmobrânquios,Cação-baia,300
2017,11,Elasmobrânquios,Cação-gato,2000
2017,11,Elasmobrânquios,Cação-tigre,40
2017,11,Elasmobrânquios,Cações,1810788
2017,11,Elasmobrânquios,Emplastro,27670
2017,11,Elasmobrânquios,Machote,1500
2017,11,Elasmobrânquios,Raposa,60
2017,11,Moluscos,Lula,10266
2017,11,Moluscos,Polvo,142
2017,11,Não Cadastrado,Mistura,235800
2017,11,Teleósteos,Abrótea,77776
2017,11,Teleósteos,Abrótea-de-fundo,99000
2017,11,Teleósteos,Agulhão-branco,260
2017,11,Teleósteos,Albacora-bandolim,6048
2017,11,Teleósteos,Albacora-branca,794
2017,11,Teleósteos,Albacora-lage,44225
2017,11,Teleósteos,Albacorinha,13911.5
2017,11,Teleósteos,Atum,1200
2017,11,Teleósteos,Batata,6100
2017,11,Teleósteos,Betara,7130
2017,11,Teleósteos,Bonito-cachorro,2440
2017,11,Teleósteos,Bonito-listrado,247937
2017,11,Teleósteos,Cabra,325220
2017,11,Teleósteos,Carapau,1000
2017,11,Teleósteos,Carapeba,180
2017,11,Teleósteos,Castanha,204077
2017,11,Teleósteos,Cavala,142
2017,11,Teleósteos,Cherne-verdadeiro,500
2017,11,Teleósteos,Congro,500
2017,11,Teleósteos,Congro-rosa,1000
2017,11,Teleósteos,Corcoroca,3561
2017,11,Teleósteos,Corvina,727490
2017,11,Teleósteos,Dourado,14830
2017,11,Teleósteos,Enchova,13526
2017,11,Teleósteos,Espada,7185
2017,11,Teleósteos,Galo,2755
2017,11,Teleósteos,Galo-de-profundidade,1000
2017,11,Teleósteos,Goete,25151
2017,11,Teleósteos,Gordinho,8535
2017,11,Teleósteos,Guaivira,7893
2017,11,Teleósteos,Linguado,54289
2017,11,Teleósteos,Linguado-areia,10575
2017,11,Teleósteos,Linguado-vermelho,800
2017,11,Teleósteos,Mangangá,24
2017,11,Teleósteos,Maria-mole,87840
2017,11,Teleósteos,Meca,57055
2017,11,Teleósteos,Merluza,22610
2017,11,Teleósteos,Miracéu,2238
2017,11,Teleósteos,Namorado,100
2017,11,Teleósteos,Olhete,300
2017,11,Teleósteos,Olho-de-cão,3112
2017,11,Teleósteos,Palombeta,11488
2017,11,Teleósteos,Pampo,333
2017,11,Teleósteos,Pargo-rosa,500
2017,11,Teleósteos,Paru,10000
2017,11,Teleósteos,Peixe-lua,906
2017,11,Teleósteos,Peixe-porco,70795
2017,11,Teleósteos,Peixe-sapo,9380
2017,11,Teleósteos,Pescada,2409
2017,11,Teleósteos,Pescada-amarela,94640
2017,11,Teleósteos,Pescada-cambucu,492
2017,11,Teleósteos,Prego,2635
2017,11,Teleósteos,Robalo,132
2017,11,Teleósteos,Roncador,207
2017,11,Teleósteos,Sardinha-lage,40
2017,11,Teleósteos,Sarrão,500
2017,11,Teleósteos,Serrinha,40
2017,11,Teleósteos,Tira-vira,4368
2017,11,Teleósteos,Trilha,770
2017,11,Teleósteos,Xarelete,38
2017,12,Crustáceos,Camarão-barba-ruça,153359
2017,12,Crustáceos,Camarão-branco,577
2017,12,Crustáceos,Camarão-rosa,30308
2017,12,Crustáceos,Camarão-santana,46660
2017,12,Crustáceos,Camarão-santana + barba-ruca,9000
2017,12,Crustáceos,Camarão-sete-barbas,38944
2017,12,Crustáceos,Sapateira,725
2017,12,Elasmobrânquios,Cação-anequim,32751
2017,12,Elasmobrânquios,Cação-azul,48681
2017,12,Elasmobrânquios,Cações,4892
2017,12,Elasmobrânquios,Emplastro,16415
2017,12,Elasmobrânquios,Raposa,157
2017,12,Moluscos,Lula,41230
2017,12,Moluscos,Polvo,860
2017,12,Não Cadastrado,Mistura,199502
2017,12,Teleósteos,Abrótea,112124
2017,12,Teleósteos,Abrótea-de-fundo,77000
2017,12,Teleósteos,Agulhão-azul,56
2017,12,Teleósteos,Agulhão-branco,674
2017,12,Teleósteos,Albacora-bandolim,704
2017,12,Teleósteos,Albacora-branca,2665
2017,12,Teleósteos,Albacora-lage,87592.5
2017,12,Teleósteos,Albacorinha,3961.5
2017,12,Teleósteos,Atum,9860
2017,12,Teleósteos,Bagre,991
2017,12,Teleósteos,Betara,12951
2017,12,Teleósteos,Bonito-cachorro,4335
2017,12,Teleósteos,Bonito-listrado,949403
2017,12,Teleósteos,Cabra,223404
2017,12,Teleósteos,Carapeba,1127
2017,12,Teleósteos,Castanha,178607
2017,12,Teleósteos,Cavala,172
2017,12,Teleósteos,Cioba,44
2017,12,Teleósteos,Congro,2500
2017,12,Teleósteos,Congro-rosa,1200
2017,12,Teleósteos,Corcoroca,2762
2017,12,Teleósteos,Corvina,917245
2017,12,Teleósteos,Dourado,27153.8
2017,12,Teleósteos,Enchova,46188
2017,12,Teleósteos,Enguia,10
2017,12,Teleósteos,Espada,2709
2017,12,Teleósteos,Galo,4479
2017,12,Teleósteos,Goete,108596
2017,12,Teleósteos,Gordinho,11751
2017,12,Teleósteos,Guaivira,2573
2017,12,Teleósteos,Linguado,31403
2017,12,Teleósteos,Linguado-areia,8650
2017,12,Teleósteos,Mangangá,743
2017,12,Teleósteos,Maria-luiza,217
2017,12,Teleósteos,Maria-mole,69688
2017,12,Teleósteos,Meca,33310
2017,12,Teleósteos,Merluza,22052
2017,12,Teleósteos,Miracéu,520
2017,12,Teleósteos,Olhete,20550
2017,12,Teleósteos,Olho-de-cão,2944
2017,12,Teleósteos,Palombeta,5653
2017,12,Teleósteos,Pampo,831
2017,12,Teleósteos,Pargo-rosa,22
2017,12,Teleósteos,Paru,25
2017,12,Teleósteos,Peixe-lua,864
2017,12,Teleósteos,Peixe-porco,49941
2017,12,Teleósteos,Peixe-sapo,53601
2017,12,Teleósteos,Pescada,781
2017,12,Teleósteos,Pescada-amarela,21890
2017,12,Teleósteos,Pescada-branca,1530
2017,12,Teleósteos,Pescada-cambucu,858
2017,12,Teleósteos,Prego,1880
2017,12,Teleósteos,Robalo,535
2017,12,Teleósteos,Roncador,1007
2017,12,Teleósteos,Sardinha-lage,290
2017,12,Teleósteos,Sarrão,500
2017,12,Teleósteos,Serrinha,2300
2017,12,Teleósteos,Tira-vira,1977
2017,12,Teleósteos,Trilha,3697
2017,12,Teleósteos,Xarelete,1922
2018,1,Crustáceos,Camarão-barba-ruça,31180
2018,1,Crustáceos,Camarão-branco,1115
2018,1,Crustáceos,Camarão-cristalino,89216
2018,1,Crustáceos,Camarão-rosa,15037
2018,1,Crustáceos,Camarão-santana,17502
2018,1,Crustáceos,Camarão-sete-barbas,144852
2018,1,Crustáceos,Pitú,11320
2018,1,Crustáceos,Sapateira,719
2018,1,Elasmobrânquios,Cação-anequim,3233
2018,1,Elasmobrânquios,Cação-azul,37182
2018,1,Elasmobrânquios,Cação-bagre,300
2018,1,Elasmobrânquios,Cação-gato,1000
2018,1,Elasmobrânquios,Cações,851
2018,1,Elasmobrânquios,Emplastro,18715
2018,1,Elasmobrânquios,Raia,1000
2018,1,Moluscos,Lula,20500
